date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-12-11,69452,FINAL,Duxbury,4123,103,1,Marshfield/Hanover,4234,74,0,Patriot,Patriot,,,0
2025-12-11,69485,FINAL,Plymouth North/South,4315,55,0,Quincy/North Quincy,4326,99,1,Patriot,Patriot,,,0
2025-12-11,69491,FINAL,Canton,4071,85,1,Norwell,4296,48,0,Hockomock,South Shore,,,0
2025-12-11,69504,FINAL,Latin Academy,4202,82,0,Malden Catholic,4228,84,1,Boston City,Catholic Conference,,,0
2025-12-11,69558,FINAL,Pembroke,4308,50,0,Hingham,4171,97,1,Patriot,Patriot,,,0
2025-12-12,69568,FINAL,Lexington,4209,84,0,Chelmsford,4085,101,1,Middlesex,Merrimack Valley,,,0
2025-12-12,69600,FINAL,Wayland,4411,97,1,Holliston/Medway,4174,80,0,Dual County,Tri-Valley,,,0
2025-12-12,69611,FINAL,Lincoln-Sudbury,4211,85,0,Concord-Carlisle,4097,96,1,Dual County,Dual County,,,0
2025-12-12,69633,FINAL,St. John’s (Shrewsbury),4368,57,0,Natick,4270,85,1,Catholic Conference,Bay State,,,0
2025-12-12,69636,FINAL,Durfee,4122,52,0,Apponequet/Old Colony,4011,100,1,Big Three,South Coast,,,0
2025-12-15,69750,FINAL,Bishop Feehan,4042,75,1,Norwell,4296,49,0,Catholic Central,South Shore,,,0
2025-12-15,69759,FINAL,Xaverian,4446,95,1,Central Catholic,4081,57,0,Catholic Conference,Merrimack Valley,,,0
