date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win,season,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2024-08-27,42572,FINAL,Grafton,4153,9.0,1.0,Framingham,4143,0.0,0.0,SWCL,Bay State,,,0,2024,1500.0,1500.0,1519.7348527530721,1480.2651472469279,0.5714631174083814,0.4285368825916186,2.0
2024-09-02,1572,FINAL,Masconomet,4236,0.0,0.0,Malden Catholic,4228,1.0,1.0,Northeastern,Independent,10:00 A.M.,,0,2024,1500.0,1500.0,1492.0778390274877,1507.9221609725123,0.5714631174083814,0.4285368825916186,2.0
2024-09-02,2760,FINAL,Hampshire,4518,0.0,0.0,Belchertown,4032,7.0,1.0,County,County,4:30 P.M.,,0,2024,1500.0,1500.0,1476.233517082463,1523.766482917537,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,905,FINAL,St. John Paul II,4689,4.0,1.0,Plymouth North,4315,0.0,0.0,Cape &#38; Islands,Patriot,5:30 P.M.,,0,2024,1500.0,1500.0,1513.7940701143855,1486.2059298856145,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,943,FINAL,Wellesley,4413,3.0,1.0,Weston,4423,0.0,0.0,Bay State,Dual County,4:00 P.M.,,0,2024,1500.0,1500.0,1511.881565277373,1488.118434722627,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,1549,FINAL,Leominster,4208,0.0,0.0,Blackstone Valley,4046,1.0,1.0,Mid-Wach,Colonial,7:00 P.M.,,0,2024,1500.0,1500.0,1492.0778390274877,1507.9221609725123,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,1573,FINAL,Bishop Fenwick,4043,0.0,0.0,Malden Catholic,4228,5.0,1.0,Catholic Central,Independent,4:00 P.M.,,0,2024,1500.0,1507.9221609725123,1479.9229574280002,1527.999203544512,0.5602605404577449,0.43973945954225513,1.6831135610995078
2024-09-03,1602,FINAL,Cohasset,4094,4.0,1.0,Middleborough,4247,1.0,0.0,South Shore,South Shore,4:00 P.M.,,0,2024,1500.0,1500.0,1511.881565277373,1488.118434722627,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,1630,FINAL,Turners Falls,4396,1.0,2.0,Northampton,4291,1.0,2.0,Valley,Valley,6:00 P.M.,,0,2024,1500.0,1500.0,1500.0,1500.0,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,2579,FINAL,Somerset Berkley,4350,9.0,1.0,Old Rochester,4301,0.0,0.0,South Coast,South Coast,3:30 P.M.,,0,2024,1500.0,1500.0,1519.7348527530721,1480.2651472469279,0.5714631174083814,0.4285368825916186,2.0
2024-09-03,2676,FINAL,Mohawk Trail,4258,0.0,0.0,Westfield,4419,4.0,1.0,Valley,Valley,4:00 P.M.,,0,2024,1500.0,1500.0,1481.6053118657035,1518.3946881342965,0.5714631174083814,0.4285368825916186,2.0
